owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
slushjs,gulp-conflict,21.6,2.6,0.0,36.1,47.6,1.3,4.0,0.0,0.0,18.9,10.2,12.5,28.0,24.8,14.8,31.5,0.0,12.8,8.0,14.1,16.900000000000002,5.2250000000000005,21.575000000000003,17.275,14.691666666666668,90.0,F,87.0,F,-1.3996056381850257,D,-1.4690821441399846,D
sebastian-software,advanced-boilerplate,13.2,0.0,0.0,18.8,33.9,1.3,4.0,0.0,0.0,21.1,14.5,11.2,21.2,37.5,36.6,71.5,0.0,38.5,9.0,18.1,15.633333333333333,4.908333333333333,13.175,36.875,18.319444444444446,132.0,F,132.0,F,-1.085747021593696,D,-1.1520305923381935,D
embarklabs,embark,25.3,15.6,0.0,57.3,28.4,2.5,7.4,0.0,0.0,51.2,66.5,70.5,27.1,40.5,50.0,70.1,18.2,61.7,46.5,32.2,54.699999999999996,15.524999999999999,25.324999999999996,47.625,29.491666666666664,503.0,C,526.5,C,-0.11917783634842273,C,-0.0344238722368795,C
agneta,platform,16.5,1.5,0.0,47.1,17.4,1.2,3.6,0.0,0.0,9.9,7.8,8.4,17.5,6.0,23.5,67.5,0.0,3.1,5.8,12.8,11.233333333333334,3.7083333333333335,16.5,19.15,13.119444444444445,73.0,F,74.0,F,-1.535627060076827,F,-1.572123898475567,F
ziruYU,nodejs,6.5,1.5,0.0,14.9,9.5,1.2,3.6,0.0,0.0,4.6,1.5,0.9,10.9,5.0,16.8,47.2,0.0,3.2,1.2,7.3,4.433333333333334,2.0083333333333333,6.475,13.850000000000001,7.4444444444444455,14.0,F,14.5,F,-2.0266019097675514,F,-2.00806978220303,F
NetWilliam,protocol-buffers-schema,11.9,0.0,0.0,17.2,30.2,1.2,3.6,0.0,0.0,7.6,5.5,1.0,17.8,5.9,22.3,16.7,0.0,50.3,2.6,10.7,8.1,2.925,11.85,18.225,11.0,44.0,F,46.0,F,-1.718991627044043,F,-1.7385759631715074,F
toyako,yanglao,6.3,1.6,0.0,14.8,8.9,1.2,3.7,0.0,0.0,6.9,5.4,5.0,10.7,6.5,7.1,21.2,0.0,0.1,3.9,5.4,7.033333333333334,2.6833333333333336,6.325000000000001,6.95,5.3194444444444455,5.0,F,6.0,F,-2.210447117801523,F,-2.1586692693088807,F
cnn007,node-dingtalk-robot,17.5,1.3,0.0,33.6,34.9,1.2,3.7,0.0,0.0,7.2,6.8,6.8,10.4,4.9,9.3,27.9,0.0,0.1,4.9,8.8,8.0,2.925,17.45,8.225,9.533333333333333,30.0,F,27.5,F,-1.8458808686674901,F,-1.8891754502773581,F
chjj,bslint,24.6,1.3,1.1,33.8,62.3,6.0,6.7,2.2,9.0,9.2,7.2,7.2,20.8,1.8,11.6,30.3,4.5,0.1,6.8,12.9,11.733333333333334,7.408333333333333,24.625,9.175,13.736111111111109,82.0,F,75.0,F,-1.4822759016669684,D,-1.5641976096805223,F
aethant,merino,10.3,2.3,0.0,14.4,24.3,1.3,3.8,0.0,0.0,9.1,7.0,7.1,10.3,11.9,29.6,69.3,0.0,19.4,5.1,12.5,8.133333333333333,2.9833333333333334,10.25,25.15,12.794444444444444,65.0,F,69.5,F,-1.5637445624820225,F,-1.5959027648607014,F
Anoop24031989,cordova-plugin-tsp-for-Android,7.3,0.7,0.0,11.4,17.1,1.3,3.8,0.0,0.0,5.6,1.9,4.7,10.2,5.6,5.9,14.8,0.0,2.9,2.6,5.0,5.599999999999999,2.3499999999999996,7.300000000000001,5.824999999999999,5.158333333333333,4.0,F,3.5,F,-2.224385708737432,F,-2.1903744244890597,F
joshmatz,big-bertha,21.9,6.0,0.0,33.0,48.4,1.8,5.4,0.0,0.0,10.9,8.1,7.0,17.9,10.8,6.7,17.2,0.0,2.9,5.6,10.3,11.0,4.1,21.85,7.725,11.225000000000001,48.0,F,40.0,F,-1.6995256638404461,F,-1.7702811183516864,F
chjj,babylonia,25.6,0.1,0.0,39.9,62.4,1.8,5.5,0.0,0.0,6.0,7.1,4.8,10.1,1.9,9.9,26.6,0.0,3.0,4.6,10.8,7.333333333333333,3.208333333333333,25.6,7.875,12.22777777777778,61.0,F,48.0,F,-1.6127699512910818,F,-1.7306496743764626,F
ericmcornelius,ease,17.9,1.4,0.0,11.3,59.0,1.8,5.5,0.0,0.0,9.6,7.3,9.4,9.9,11.8,22.5,64.5,0.0,3.0,6.2,13.0,8.866666666666667,3.591666666666667,17.925,19.825,13.780555555555557,83.0,F,76.0,F,-1.4784307731329247,D,-1.5562713208854775,F
codemirror,CodeMirror,29.9,26.7,17.1,53.1,22.8,27.5,29.1,25.4,27.9,68.2,93.8,96.0,8.9,74.0,47.1,28.1,23.6,89.5,72.4,43.2,66.23333333333333,37.15833333333333,29.925,53.8,40.294444444444444,768.0,B,777.0,B,0.8154287179576116,B,0.8374678952180462,B
nithincvpoyyil,voice-listener,13.1,2.2,0.0,33.1,17.2,5.9,5.6,12.1,0.0,9.5,6.4,6.2,17.2,8.1,14.8,41.3,0.0,3.0,6.2,10.8,9.933333333333334,6.908333333333333,13.125,13.1,11.044444444444444,45.0,F,48.0,F,-1.7151464985099993,F,-1.7306496743764626,F
hexlet-components,js-pairs,12.3,2.3,0.0,14.8,32.2,4.2,5.6,6.9,0.0,16.0,11.7,15.1,27.3,9.9,32.6,55.6,1.5,40.8,10.3,16.3,18.03333333333333,7.633333333333333,12.325000000000001,26.950000000000003,15.636111111111113,100.0,F,107.5,F,-1.3178966568365935,D,-1.2947037906489995,D
terryarbase,nextnode,14.7,2.2,0.0,45.8,10.7,1.9,5.6,0.0,0.0,8.1,5.0,4.9,20.3,2.2,33.6,63.3,0.0,37.5,3.9,14.6,10.066666666666668,3.916666666666667,14.675,25.75,14.780555555555557,92.0,F,92.5,F,-1.391915381116938,D,-1.4294507001647607,D
rstacruz,pnpm,52.7,25.1,30.6,80.8,74.3,42.5,38.4,46.1,42.9,61.7,94.3,79.6,30.2,42.6,56.8,70.3,45.0,55.2,72.1,53.4,68.03333333333332,48.858333333333334,52.7,53.275,51.611111111111114,969.0,A,945.5,A,1.794494570938528,A,1.6459493523126134,A
ckeditor,ckeditor5-build-inline,20.1,0.0,0.0,36.8,43.6,1.7,5.2,0.0,0.0,21.2,9.8,44.0,9.6,21.3,37.7,35.0,0.0,78.0,18.5,20.2,21.133333333333333,6.583333333333333,20.1,33.575,20.086111111111112,158.0,F,156.5,F,-0.9329031623654528,D,-0.9855785276422533,D
mehmetkose,react-websocket,22.7,3.4,0.0,36.4,51.0,1.7,5.2,0.0,0.0,27.7,27.8,37.2,28.8,16.9,32.6,57.2,0.0,40.4,22.2,21.2,31.266666666666666,9.116666666666667,22.7,28.625,20.147222222222222,163.0,F,171.0,F,-0.9276161106311426,D,-0.9063156396918055,D
stewartml,react-angular-component,4.4,2.1,0.0,14.2,1.3,1.7,5.2,0.0,0.0,6.2,5.2,6.5,9.7,3.3,20.3,61.0,0.0,0.0,4.5,8.2,7.133333333333333,3.083333333333333,4.4,16.075,7.852777777777778,17.0,F,21.0,F,-1.9912747913610236,F,-1.9367331830476269,F
akserg,ng2-toasty,25.7,8.2,0.0,45.6,49.1,1.8,5.3,0.0,0.0,30.8,24.2,41.0,28.9,29.0,25.5,39.9,0.0,36.5,22.3,20.9,31.366666666666664,9.166666666666666,25.725,26.35,20.413888888888888,172.0,F,165.5,F,-0.9045453394268795,D,-0.9300945060769399,D
primefaces,primeng,29.1,40.6,29.6,26.7,19.4,45.7,45.2,47.6,44.3,62.9,78.4,95.8,36.1,41.2,65.0,59.1,46.0,89.8,73.3,50.7,70.1,51.8,29.075000000000003,59.025000000000006,46.63333333333333,883.0,A,904.5,A,1.3638401751256162,B,1.4319395548464047,B
jabbla,Freemamba,16.3,2.1,0.0,37.2,25.9,3.9,11.8,0.0,0.0,6.8,7.5,4.5,9.8,5.5,13.1,35.8,0.0,3.5,5.3,10.0,7.266666666666667,4.766666666666667,16.3,11.2,10.755555555555555,42.0,F,37.0,F,-1.7401398339812844,F,-1.7940599847368208,F
askiiRobotics,react-native-ok-sdk,14.1,1.9,0.0,40.2,14.2,3.8,11.5,0.0,0.0,9.4,2.2,10.6,19.0,5.8,22.5,67.6,0.0,0.0,5.5,12.5,10.6,5.525,14.075,18.349999999999998,12.65,62.0,F,69.5,F,-1.576241230217665,F,-1.5959027648607014,F
namchey,linkpreview,9.5,2.8,0.1,25.7,9.6,7.9,14.6,0.1,9.1,9.9,13.8,11.4,13.7,0.8,29.1,69.4,4.5,13.4,11.0,14.1,12.966666666666669,9.191666666666666,9.55,22.025000000000002,13.588888888888889,80.0,F,87.0,F,-1.4950128899359887,D,-1.4690821441399846,D
dorado-lmz,axios-retry,12.9,0.0,0.0,22.0,29.5,3.9,11.6,0.0,0.0,5.6,0.5,4.6,13.6,3.6,23.0,35.8,0.0,33.4,3.0,11.3,6.233333333333333,4.458333333333333,12.875,18.199999999999996,11.844444444444443,57.0,F,54.0,F,-1.64593418489721,F,-1.6910182304012387,F
linagora,openpaas-esn,25.9,25.1,0.0,23.9,54.5,7.0,11.6,9.2,0.0,32.3,32.5,48.6,25.5,22.8,34.6,36.2,0.0,67.7,29.4,24.9,35.53333333333333,14.083333333333334,25.875,31.675,23.87777777777778,276.0,D,271.0,D,-0.6048656343048365,D,-0.6130429542751488,D
lazy-bee,ui,6.7,3.0,0.0,16.0,7.8,3.9,11.6,0.0,0.0,9.3,10.3,11.7,13.5,1.7,38.7,70.5,0.0,45.5,8.6,14.6,11.833333333333334,5.858333333333333,6.7,29.425,13.994444444444445,85.0,F,92.5,F,-1.4599260920628385,D,-1.4294507001647607,D
colmbrady,react-native-feather,11.1,1.9,0.0,25.1,17.6,3.9,11.7,0.0,0.0,8.7,9.0,9.0,13.4,3.5,22.9,65.3,0.0,3.5,7.3,11.7,10.466666666666667,5.541666666666666,11.15,18.075,11.588888888888889,53.5,F,60.0,F,-1.668043673967962,F,-1.6593130752210596,F
mzamoras,rbc,17.6,2.0,0.0,48.6,20.0,3.9,11.7,0.0,0.0,9.8,2.4,1.6,20.0,15.0,26.9,62.9,0.0,17.7,2.6,14.5,8.0,4.925,17.65,23.9,15.491666666666665,97.0,F,89.5,F,-1.3303933245722364,D,-1.4373769889598056,D
patternweb,patternx,8.2,2.0,0.0,12.9,18.0,3.9,11.7,0.0,0.0,7.5,7.9,4.1,13.3,4.8,22.1,65.6,0.0,0.8,5.3,10.5,8.433333333333334,5.033333333333333,8.225,17.799999999999997,10.352777777777776,39.0,F,43.0,F,-1.7749863113210569,F,-1.754428540761597,F
LearningLocker,learninglocker,17.8,18.5,0.0,24.1,28.6,4.1,12.3,0.0,0.0,41.9,34.6,60.6,16.8,55.4,45.4,71.5,0.0,64.6,33.1,27.3,37.333333333333336,12.408333333333335,17.8,47.875,26.027777777777782,368.0,D,352.5,D,-0.4188575414704649,C,-0.42281202319407385,C
dropbox,zxcvbn,24.5,8.2,0.0,33.2,56.6,5.8,17.5,0.0,0.0,61.6,85.6,80.3,30.5,50.0,20.1,33.4,0.0,26.8,57.2,28.0,65.46666666666665,20.741666666666664,24.5,27.55,24.263888888888886,287.0,D,372.5,D,-0.5714610801653309,D,-0.36732800162876045,C
1903514970,cordova-plugin-demotoast,6.3,1.4,0.0,11.4,12.2,4.1,12.4,0.0,0.0,5.0,1.1,4.2,13.1,1.6,4.8,13.4,0.0,0.9,3.1,5.0,6.133333333333333,4.633333333333333,6.25,3.975,4.9527777777777775,3.0,F,3.5,F,-2.2421694282073847,F,-2.1903744244890597,F
Automattic,wp-calypso,37.1,30.8,11.1,50.8,55.8,33.2,33.0,22.2,44.4,57.8,82.6,89.2,26.7,32.6,66.8,68.8,47.3,84.2,68.3,48.7,66.16666666666667,41.44166666666667,37.125,58.225,45.59722222222222,863.0,A,867.0,A,1.274200616175719,B,1.2734137789455091,B
schacker,hpack-cli,14.5,1.9,0.0,18.8,37.4,3.8,11.3,0.0,0.0,6.6,6.1,4.3,13.0,3.0,11.7,34.2,0.0,0.9,4.7,9.1,7.8,4.775,14.524999999999999,9.525,9.608333333333333,31.0,F,29.0,F,-1.8393922142662915,F,-1.8653965838922237,F
FrontendSolutionsGmbH,ufp-core-frontend,12.3,1.8,0.0,29.4,17.9,3.8,11.4,0.0,0.0,8.3,1.2,5.8,21.1,5.0,28.0,68.6,0.0,15.4,3.6,13.1,9.366666666666667,5.191666666666666,12.274999999999999,22.25,13.238888888888889,77.0,F,77.0,F,-1.525293277141584,F,-1.5483450320904324,F
APCOvernight,apc-youtube,8.5,1.8,0.0,10.3,22.1,3.8,11.4,0.0,0.0,6.9,6.0,5.9,12.8,2.9,19.6,57.8,0.0,1.1,5.2,9.7,8.233333333333334,4.908333333333333,8.55,15.45,9.636111111111111,33.0,F,31.0,F,-1.836989008932514,F,-1.8178388511219552,F
qh08,hendo-cli,12.0,1.8,0.0,29.1,17.2,3.8,11.4,0.0,0.0,9.1,9.2,7.8,12.5,7.0,10.2,29.5,0.0,1.1,6.9,8.8,9.833333333333334,5.308333333333334,12.025,9.4,8.911111111111111,25.0,F,27.5,F,-1.8997126681441043,F,-1.8891754502773581,F
tronscan,tronscan-frontend,14.2,28.8,0.0,17.3,10.7,6.3,14.8,4.2,0.0,28.5,23.0,54.7,12.4,23.9,43.9,69.5,0.0,62.2,28.0,23.2,30.033333333333335,12.258333333333333,14.2,38.9,21.78611111111111,206.0,D,222.0,D,-0.7858269959382755,D,-0.74778986379091,D
ournameismud,mulp,8.7,1.7,0.0,10.3,22.9,4.0,12.1,0.0,0.0,10.5,7.7,6.6,23.1,4.8,24.8,73.4,0.0,1.1,6.1,12.0,12.466666666666669,6.1416666666666675,8.725,19.825,11.563888888888888,51.0,F,63.0,F,-1.670206558768362,F,-1.6355342088359253,F
diplomatiegouvfr,hornet-js-builder,27.0,1.5,0.0,80.0,26.4,4.0,12.1,0.0,0.0,13.9,1.0,6.9,22.6,24.9,39.9,57.7,0.0,62.0,4.0,21.2,10.166666666666666,5.566666666666666,26.975,36.15,22.897222222222222,239.5,D,171.0,F,-0.6896987825871792,D,-0.9063156396918055,D
cakrit,landscapeapp,11.4,0.0,0.0,40.8,5.0,4.0,12.1,0.0,0.0,5.2,5.3,1.7,11.8,1.9,14.3,36.5,0.0,6.3,3.7,8.7,6.266666666666667,4.591666666666667,11.45,11.174999999999999,9.072222222222221,26.0,F,26.0,F,-1.8857740772081955,F,-1.897101739072403,F
luigimannoni,tovar.js,17.2,30.3,0.0,17.5,21.2,4.1,12.2,0.0,0.0,9.7,6.5,1.8,20.2,10.3,13.1,38.1,0.0,1.4,4.1,11.0,9.5,5.425,17.25,12.45,11.708333333333334,56.0,F,51.5,F,-1.6577098910327193,F,-1.714797096786373,F
meepobrother,nger,21.8,4.5,0.0,31.1,51.6,4.1,12.2,0.0,0.0,9.7,12.7,13.4,11.7,1.1,14.1,32.8,0.0,9.5,10.1,12.4,12.6,6.199999999999999,21.8,10.85,12.950000000000001,70.0,F,67.0,F,-1.5502866126128692,F,-1.6038290536557462,F
GuillaumeIsabelleX,gix-npm-server,15.5,1.6,0.0,18.4,41.8,4.1,12.2,0.0,0.0,4.4,2.3,1.9,11.5,2.1,7.8,21.8,0.0,1.4,2.8,7.9,5.233333333333333,4.358333333333333,15.45,6.325,8.71111111111111,22.0,F,19.0,F,-1.9170157465473014,F,-1.9605120494327613,F
conveyal,modeify,27.3,16.5,0.0,30.1,62.7,4.1,12.3,0.0,0.0,19.9,13.0,19.0,11.4,36.0,38.8,69.0,0.0,47.3,12.0,22.5,14.466666666666667,6.691666666666666,27.325000000000003,38.075,24.030555555555555,280.0,D,201.5,D,-0.591648004969061,D,-0.8032738853562233,D
rachmanzz,bim,12.6,1.6,0.0,15.8,32.9,4.1,12.3,0.0,0.0,6.3,3.1,2.0,19.3,0.9,11.5,32.7,0.0,1.9,3.1,8.6,8.133333333333333,5.108333333333333,12.575,8.875,8.852777777777778,24.0,F,25.0,F,-1.904759399345037,F,-1.9050280278674476,F
smashingboxes,smashing-dev-tool,17.4,1.1,0.0,31.8,36.9,3.9,11.8,0.0,0.0,13.3,4.6,8.5,17.3,22.7,13.3,34.2,0.0,5.8,5.7,12.0,10.133333333333333,5.483333333333333,17.45,15.675,12.869444444444445,68.0,F,63.0,F,-1.5572559080808237,F,-1.6355342088359253,F
jkhax0r,require_bluetooth_le,8.4,1.1,0.0,9.7,22.8,4.0,11.9,0.0,0.0,8.5,2.0,1.1,19.4,11.4,6.2,17.0,0.0,1.6,2.4,6.8,7.5,4.85,8.4,7.5,6.916666666666667,10.0,F,10.5,F,-2.072262811109322,F,-2.0477012261782535,F
elandamor,the-react-scripts,7.6,1.1,0.0,8.0,21.2,4.0,11.9,0.0,0.0,2.7,2.5,1.2,6.4,0.5,15.2,43.9,0.0,1.8,2.6,7.4,3.366666666666667,3.816666666666667,7.574999999999999,11.549999999999999,7.647222222222221,15.0,F,16.0,F,-2.009058510830976,F,-2.000143493407985,F
unctionjs,complete,23.6,1.2,0.0,45.3,48.0,4.0,11.9,0.0,0.0,9.4,7.4,1.3,23.2,5.7,22.0,64.3,0.0,1.9,4.2,14.8,10.633333333333333,5.633333333333333,23.625,17.975,15.744444444444445,102.0,F,96.5,F,-1.3085241560348617,D,-1.4135981225746712,D
hades217,lightsight,23.1,1.2,0.0,53.9,37.3,4.0,12.0,0.0,0.0,7.9,4.4,6.4,17.6,3.4,13.2,37.8,0.0,1.9,4.9,12.1,9.466666666666667,5.366666666666667,23.1,10.774999999999999,13.080555555555556,72.0,F,65.0,F,-1.5389915475441154,F,-1.6276079200408804,F
Joywok,JwComponents,12.7,1.2,0.0,9.2,40.5,4.0,12.0,0.0,0.0,8.1,2.6,1.4,22.2,6.2,6.5,17.7,0.0,1.9,2.7,7.8,8.733333333333333,5.183333333333334,12.725,6.449999999999999,8.119444444444444,18.0,F,18.0,F,-1.9682040201567605,F,-1.968438338227806,F
founderlab,frameworkstein,16.7,1.3,7.4,20.4,37.9,13.0,15.1,14.8,9.2,5.5,4.5,6.3,6.5,4.6,31.7,61.3,16.0,17.9,7.9,16.7,5.766666666666667,11.216666666666665,16.75,24.949999999999996,17.638888888888886,122.0,F,113.5,F,-1.144625552271243,D,-1.2629986354688205,D
teambit,bit,46.4,46.6,32.2,77.1,29.5,39.8,33.1,48.0,38.3,52.0,87.9,79.5,6.6,34.0,52.0,62.7,19.1,74.2,69.1,47.6,58.0,44.349999999999994,46.349999999999994,47.5,46.06666666666666,872.0,A,848.5,A,1.3148147863165567,B,1.1862246022000165,B
bshack,white-label,17.2,7.7,0.0,34.3,26.9,3.4,10.2,0.0,0.0,11.0,2.7,1.5,12.2,27.5,22.7,66.3,0.0,1.6,2.5,13.6,5.466666666666666,3.916666666666666,17.225,23.849999999999998,14.99722222222222,93.0,F,82.0,F,-1.3731703795134742,D,-1.5087135881152085,F
SinaMFE,webpack-marauder,17.5,12.5,0.0,35.2,22.2,3.4,10.3,0.0,0.0,13.3,10.9,11.1,25.2,5.8,26.3,47.1,0.0,31.6,8.5,15.1,15.733333333333334,6.508333333333334,17.475,21.125,15.036111111111111,94.0,F,98.5,F,-1.3698058920461857,D,-1.3898192561895368,D
keystonejs,keystone,45.0,45.9,28.2,75.8,30.1,40.8,39.2,43.5,39.5,53.5,77.9,82.1,28.2,25.8,62.4,59.8,43.0,84.2,66.9,50.4,62.73333333333333,46.233333333333334,44.99999999999999,53.2,48.144444444444446,909.0,A,899.0,A,1.4945745452831074,B,1.40816068846127,B
ipfs,aegir,39.0,34.2,34.1,42.6,44.9,33.3,27.1,41.9,30.8,28.7,14.9,31.1,28.4,40.5,44.4,31.0,37.0,65.2,26.4,36.3,24.8,31.150000000000002,38.95,43.425,37.84166666666667,709.0,B,618.5,B,0.6032256869850666,B,0.290553968359956,C
choerodon,choerodon-front-boot,16.7,4.4,0.0,35.7,26.8,6.6,10.4,9.3,0.0,14.2,11.2,17.3,25.1,3.2,38.3,63.1,0.0,51.8,11.7,18.9,17.866666666666667,9.391666666666667,16.725,29.525000000000002,18.54722222222222,135.5,F,138.0,F,-1.0660407378567214,D,-1.0886202819778354,D
kevrat,keystone-rus,12.3,0.0,0.0,47.8,1.4,3.5,10.4,0.0,0.0,5.7,1.4,4.0,12.1,5.1,41.0,36.6,0.1,86.2,3.0,15.6,5.833333333333333,4.058333333333334,12.299999999999999,32.0,16.119444444444444,109.0,F,102.5,F,-1.2760808840288669,D,-1.350187812214313,D
nodecg,nodecg,36.2,31.0,24.3,65.1,24.4,29.6,27.9,35.8,25.0,42.1,46.2,48.1,25.9,48.2,44.5,50.8,30.4,52.2,41.3,38.1,40.06666666666667,32.19166666666667,36.199999999999996,45.400000000000006,37.93055555555556,713.0,B,660.5,B,0.6109159440531543,B,0.4332271666707624,C
react-component,rn-packager,20.4,6.6,0.0,25.4,49.5,3.5,10.5,0.0,0.0,15.1,13.3,13.2,21.7,12.3,28.8,38.6,0.0,47.8,10.0,16.9,16.066666666666666,6.641666666666667,20.375,24.675,17.230555555555554,115.0,F,118.5,F,-1.1799526706777705,D,-1.247146057878731,D
JowayYoung,bruce-cli,15.5,8.5,23.7,18.9,10.8,8.1,10.1,13.8,0.5,21.8,29.4,38.7,17.4,1.6,8.8,24.5,0.2,1.7,25.4,13.6,28.5,13.225,15.474999999999998,7.0,11.899999999999999,58.0,F,82.0,F,-1.6411277742296553,F,-1.5087135881152085,F
palantir,blueprint,46.9,31.0,30.1,75.2,51.4,42.7,40.7,45.5,41.9,61.2,89.9,90.8,30.3,34.0,51.4,57.3,20.9,75.9,74.5,50.6,70.33333333333333,49.608333333333334,46.925000000000004,47.025,47.85277777777778,904.0,A,902.5,A,1.4693408892784448,B,1.4240132660513598,B
resin-io,resin-cli,34.0,31.0,31.2,73.9,0.0,37.7,35.3,41.0,36.8,38.1,31.4,46.8,24.8,49.2,50.8,31.7,40.3,80.5,38.6,40.2,34.33333333333333,36.858333333333334,34.025,50.425,40.43611111111111,769.0,B,716.0,B,0.8276850651598763,B,0.5996792313667029,B
TryGhost,Ghost,41.3,49.3,31.2,45.4,39.2,45.1,42.4,48.7,44.2,71.6,97.0,97.5,28.5,63.3,66.8,71.7,47.0,81.6,79.9,56.2,74.33333333333333,52.40833333333333,41.275,65.9,53.19444444444445,982.0,A,979.0,A,1.9314772749638405,A,1.8678854385738675,A
INSIDEM2M,slim,16.1,27.5,0.0,10.3,26.6,3.4,10.1,0.0,0.0,8.7,7.6,7.3,12.0,7.8,22.3,37.1,0.0,29.9,6.1,12.6,8.966666666666667,4.766666666666667,16.1,18.7,13.188888888888888,75.0,F,72.5,F,-1.5296190467423836,F,-1.5879764760656565,F
fluidtrends,chunky,10.2,3.0,0.0,17.7,19.9,3.4,10.1,0.0,0.0,9.7,12.5,10.7,5.2,10.5,35.5,56.3,0.0,50.2,8.9,14.7,9.466666666666667,4.891666666666667,10.149999999999999,29.25,14.763888888888888,91.0,F,95.0,F,-1.3933573043172043,D,-1.4215244113697163,D
npm,npm,22.8,18.3,0.0,11.8,61.0,3.4,10.2,0.0,0.0,71.1,88.0,93.5,23.8,79.0,25.3,14.5,0.0,61.4,61.6,30.6,68.43333333333334,19.658333333333335,22.775,38.725,27.052777777777777,404.5,C,469.5,C,-0.330179264654079,C,-0.1612444929575961,C
shubhsherl,Ghost,11.3,0.0,0.0,11.2,34.1,3.4,10.2,0.0,0.0,4.4,1.6,2.7,11.9,1.2,41.4,36.7,0.0,87.3,2.6,15.1,5.400000000000001,3.9000000000000004,11.325,31.3,15.508333333333333,98.0,F,98.5,F,-1.3289514013719699,D,-1.3898192561895368,D
suntoe,wnode,20.3,0.9,0.0,18.1,62.1,1.1,3.3,0.0,0.0,7.1,1.7,2.8,17.0,7.0,20.6,60.0,0.0,1.8,1.9,12.3,7.166666666666667,2.6166666666666667,20.275,17.2,13.363888888888889,78.0,F,66.0,F,-1.5144788531395856,F,-1.6117553424507909,F
smartprix,sm-webpack-config,17.4,10.4,0.0,35.1,24.3,1.1,3.3,0.0,0.0,11.1,5.1,7.9,22.8,8.5,20.4,36.5,0.0,24.7,4.7,12.5,11.933333333333332,3.8083333333333327,17.45,17.425,12.894444444444446,69.0,F,69.5,F,-1.5550930232804239,F,-1.5959027648607014,F
bdefore,redux-universal-starter,35.5,31.4,0.0,62.3,48.4,1.1,3.4,0.0,0.0,23.5,32.1,25.5,23.9,12.7,32.1,37.1,0.0,59.2,19.6,23.1,27.166666666666668,7.641666666666667,35.525,27.250000000000004,23.472222222222225,265.0,D,218.0,D,-0.6399524321779866,D,-0.7557161525859546,D
codemotion,cogear.js,11.6,6.3,0.0,40.1,0.0,1.1,3.4,0.0,0.0,17.0,25.6,17.4,22.5,2.6,14.0,34.4,0.0,7.7,14.7,10.9,21.833333333333332,6.308333333333333,11.6,11.175,9.694444444444445,34.0,F,50.0,F,-1.8319422777315812,F,-1.722723385581418,F
apache,couchdb-fauxton,43.6,19.7,17.8,73.7,63.0,23.3,18.4,29.4,22.2,36.8,28.3,56.9,23.3,38.8,52.5,52.8,24.8,80.0,36.2,39.1,36.166666666666664,26.541666666666668,43.55,49.10000000000001,39.73055555555556,757.0,B,679.5,B,0.7666436496819308,B,0.5124900546212101,B
idancali,react-native,21.8,0.0,0.0,55.8,31.3,1.2,3.5,0.0,0.0,8.2,1.8,2.9,21.3,6.8,33.8,13.9,0.0,87.5,2.0,16.2,8.666666666666666,3.0416666666666665,21.775,27.05,17.288888888888888,116.0,F,105.0,F,-1.174905939476838,D,-1.3026300794440444,D
superdesk,superdesk-client-core,32.6,12.8,31.2,51.7,34.9,32.3,18.5,43.2,35.2,28.7,11.8,37.7,25.7,39.4,62.8,67.5,39.2,81.6,27.3,39.1,25.066666666666666,30.491666666666667,32.65,56.925000000000004,40.02222222222222,765.0,B,679.5,B,0.7918773056865928,B,0.5124900546212101,B
maxijonson,tchin-react-components,14.5,2.1,0.0,39.9,16.1,1.2,3.5,0.0,0.0,7.8,4.8,3.0,18.8,4.5,21.6,63.7,0.0,1.2,3.0,11.3,8.866666666666667,3.091666666666667,14.525,17.35,11.655555555555557,55.0,F,54.0,F,-1.6622759811668963,F,-1.6910182304012387,F
davanmonet,DaVanMonet,13.2,4.5,0.0,33.6,14.5,1.0,3.0,0.0,0.0,14.5,8.3,8.0,18.9,23.0,40.0,69.6,0.0,50.4,5.8,17.2,11.733333333333334,3.6833333333333336,13.15,35.75,17.52777777777778,119.5,F,122.0,F,-1.1542383736063522,D,-1.2233671914935966,D
zero1five,lambda,12.9,0.5,0.0,17.5,33.6,1.0,3.1,0.0,0.0,5.8,0.8,6.0,15.8,0.7,24.2,69.4,0.0,3.3,2.6,11.0,7.533333333333334,2.6583333333333337,12.9,18.35,11.302777777777777,50.0,F,51.5,F,-1.6927966889058694,F,-1.714797096786373,F
ssbc,patchwork,30.8,32.3,0.0,45.6,45.4,1.0,3.1,0.0,0.0,48.4,65.9,67.1,21.6,38.9,47.5,61.2,0.0,81.5,44.7,31.9,51.53333333333333,13.658333333333333,30.825000000000003,45.4,29.96111111111111,517.0,C,515.0,C,-0.07856366620758448,C,-0.05820273862201418,C
